frame.number$frame.time$frame.len$eth.src$eth.dst$ip.src$ip.dst$ip.proto$ip.len$tcp.len$tcp.srcport$tcp.dstport$_ws.col.Info
24$Mar  9, 2022 20:01:41.892402668 UTC$114$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$110.44.112.245$192.168.1.20$17$100$$$$Standard query response 0x8a95 A api.openweathermap.org A 178.128.122.9 A 178.128.25.248
25$Mar  9, 2022 20:01:41.892863432 UTC$169$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$110.44.112.245$192.168.1.20$17$155$$$$Standard query response 0x1e92 AAAA api.openweathermap.org SOA ns-1790.awsdns-31.co.uk
26$Mar  9, 2022 20:01:41.893346105 UTC$114$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$110.44.112.245$192.168.1.20$17$100$$$$Standard query response 0xc52c A api.openweathermap.org A 178.128.25.248 A 178.128.122.9
27$Mar  9, 2022 20:01:41.978492041 UTC$74$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$60$0$443$51740$443 → 51740 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1440 SACK_PERM=1 TSval=2059767966 TSecr=501114998 WS=128
28$Mar  9, 2022 20:01:41.978545198 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$52$0$51740$443$51740 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=501115088 TSecr=2059767966
29$Mar  9, 2022 20:01:41.978587203 UTC$74$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$60$0$443$51738$443 → 51738 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1440 SACK_PERM=1 TSval=2059767966 TSecr=501114998 WS=128
30$Mar  9, 2022 20:01:41.978618011 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$52$0$51738$443$51738 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=501115088 TSecr=2059767966
31$Mar  9, 2022 20:01:41.981937010 UTC$659$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$645$593$51740$443$Client Hello
32$Mar  9, 2022 20:01:41.985149829 UTC$659$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$645$593$51738$443$Client Hello
33$Mar  9, 2022 20:01:42.072176330 UTC$218$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$204$152$443$51740$Server Hello, Change Cipher Spec, Encrypted Handshake Message
